Date,Site,Account,Keyword,Market,Location,Device,Tags,Rank,Base_Rank,Url,Advertiser_Competition,Global_Monthly_Searches,Regional_Monthly_Searches,CPC
2020-09-07,about.bankofamerica.com/,bankofamerica,being a woman in technology,US-en,,desktop,"enterprise, what guides us",0,0,,0.1133,110,40,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,boa free museum,US-en,,desktop,"enterprise, arts and culture",1,1,about.bankofamerica.com/en-us/what-guides-us/arts-and-culture.html,0.00453515,480,480,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,boa museum,US-en,,desktop,"enterprise, arts and culture",1,1,about.bankofamerica.com/en-us/what-guides-us/arts-and-culture.html,0.0176991,590,590,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,bofa podcasts,US-en,,desktop,"enterprise, what guides us",1,0,about.bankofamerica.com/en-us/what-guides-us/bank-of-america-podcasts.html,0.0,0,0,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,boston business development,US-en,,desktop,"enterprise, partnering locally",0,0,,0.010989,20,10,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,boston economic growth,US-en,,desktop,"enterprise, partnering locally",64,64,about.bankofamerica.com/en-us/partnering-locally/boston-ma.html,0.0,20,20,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,boys & girls clubs of manatee county,US-en,,desktop,"enterprise, partnering locally",32,29,about.bankofamerica.com/en-us/partnering-locally/safe-haven-frontline-families.html,0.0,10,10,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,boys and girls clubs florida,US-en,,desktop,"enterprise, partnering locally",0,0,,0.024691400000000002,110,90,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,boys and girls clubs manatee county,US-en,,desktop,"enterprise, partnering locally",33,29,about.bankofamerica.com/en-us/partnering-locally/safe-haven-frontline-families.html,0.0,0,0,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,brian moynihan bank of america,US-en,,desktop,"enterprise, who we are",2,2,about.bankofamerica.com/en-us/who-we-are/hear-from-our-ceo.html,0.00139034,720,590,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,business ethics & corporate governance,US-en,,desktop,"enterprise, what guides us",0,0,,0.0408163,260,10,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,business governance,US-en,,desktop,"enterprise, what guides us",0,0,,0.08669110000000001,1300,320,7.39
2020-09-07,about.bankofamerica.com/,bankofamerica,business practices,US-en,,desktop,"enterprise, what guides us",0,0,,0.00122519,2900,880,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,california business development,US-en,,desktop,"enterprise, partnering locally",0,0,,0.07142860000000001,10,10,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,california economic development,US-en,,desktop,"enterprise, partnering locally",0,0,,0.0254237,140,140,1.35
2020-09-07,about.bankofamerica.com/,bankofamerica,california economic growth,US-en,,desktop,"enterprise, partnering locally",0,0,,0.04559269999999999,170,110,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,charitable grants,US-en,,desktop,"enterprise, grants and sponsorships",3,2,about.bankofamerica.com/en-us/what-guides-us/find-grants-sponsorships.html,0.430342,1600,210,4.35
2020-09-07,about.bankofamerica.com/,bankofamerica,charlotte business development,US-en,,desktop,"enterprise, partnering locally",44,44,about.bankofamerica.com/en-us/partnering-locally/charlotte-nc.html,0.035714300000000004,10,10,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,charlotte economic development,US-en,,desktop,"enterprise, partnering locally",0,0,,0.011781999999999999,110,110,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,charlotte economic growth,US-en,,desktop,"enterprise, partnering locally",29,29,about.bankofamerica.com/en-us/partnering-locally/charlotte-nc.html,0.0,20,20,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,charlotte nc economic development,US-en,,desktop,"enterprise, partnering locally",0,0,,0.0243902,40,40,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,chicago business development,US-en,,desktop,"enterprise, partnering locally",0,0,,0.0178571,30,20,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,chicago economic development,US-en,,desktop,"enterprise, partnering locally",0,0,,0.0015873,110,110,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,chicago economic growth,US-en,,desktop,"enterprise, partnering locally",70,68,about.bankofamerica.com/en-us/partnering-locally/chicago-il.html,0.0,30,20,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,chicago marathon 2019,US-en,,desktop,"enterprise, partnering locally",0,0,,0.0259012,49500,40500,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,chicago marathon charity,US-en,,desktop,"enterprise, partnering locally",0,0,,0.00255102,320,260,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,chicago marathon charity program,US-en,,desktop,"enterprise, partnering locally",22,21,about.bankofamerica.com/en-us/partnering-locally/chicago-marathon-runners-go-the-extra-mile.html,0.0,40,40,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,city harvest food donation,US-en,,desktop,"enterprise, partnering locally",0,0,,0.0,10,10,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,city harvest new york,US-en,,desktop,"enterprise, partnering locally",68,66,about.bankofamerica.com/en-us/partnering-locally/new-york-city-leader-food-assistance-keeps-delivering.html,0.0669895,320,260,1.92
2020-09-07,about.bankofamerica.com/,bankofamerica,city harvest nyc,US-en,,desktop,"enterprise, partnering locally",44,41,about.bankofamerica.com/en-us/partnering-locally/new-york-city-leader-food-assistance-keeps-delivering.html,0.0637531,1600,1600,1.31
2020-09-07,about.bankofamerica.com/,bankofamerica,code of ethics,US-en,,desktop,"enterprise, what guides us",0,0,,0.0317575,74000,22200,4.73
2020-09-07,about.bankofamerica.com/,bankofamerica,colorado business development,US-en,,desktop,"enterprise, partnering locally",0,0,,0.0,10,10,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,colorado economic development,US-en,,desktop,"enterprise, partnering locally",0,0,,0.012464,170,140,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,colorado economic growth,US-en,,desktop,"enterprise, partnering locally",0,0,,0.0142857,70,50,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,community and economic development,US-en,,desktop,"enterprise, what guides us",0,0,,0.094055,390,320,4.01
2020-09-07,about.bankofamerica.com/,bankofamerica,community development,US-en,,desktop,"enterprise, what guides us",0,0,,0.0774355,22200,5400,3.62
2020-09-07,about.bankofamerica.com/,bankofamerica,community giving,US-en,,desktop,"enterprise, partnering locally",0,0,,0.052469100000000005,590,390,9.0
2020-09-07,about.bankofamerica.com/,bankofamerica,community support,US-en,,desktop,"enterprise, partnering locally",0,0,,0.0110671,4400,1600,5.06
2020-09-07,about.bankofamerica.com/,bankofamerica,community volunteering,US-en,,desktop,"enterprise, what guides us",0,0,,0.176083,3600,1300,4.73
2020-09-07,about.bankofamerica.com/,bankofamerica,connecticut business development,US-en,,desktop,"enterprise, partnering locally",86,86,about.bankofamerica.com/en-us/partnering-locally/connecticut.html,0.07142860000000001,10,10,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,connecticut economic development,US-en,,desktop,"enterprise, partnering locally",0,0,,0.0132548,140,110,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,connecticut economic growth,US-en,,desktop,"enterprise, partnering locally",0,0,,0.0,20,10,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,connecting with customers,US-en,,desktop,"enterprise, overview",0,0,,0.0984997,880,210,19.17
2020-09-07,about.bankofamerica.com/,bankofamerica,core values,US-en,,desktop,"enterprise, who we are",0,0,,0.022606,74000,33100,1.5
2020-09-07,about.bankofamerica.com/,bankofamerica,coronavirus donations,US-en,,desktop,"enterprise, partnering locally",0,0,,0.0552362,210,90,4.16
2020-09-07,about.bankofamerica.com/,bankofamerica,corporate banking,US-en,,desktop,"enterprise, who we are",0,0,,0.0865201,33100,1600,7.22
2020-09-07,about.bankofamerica.com/,bankofamerica,corporate code of ethics,US-en,,desktop,"enterprise, what guides us",0,0,,0.06722689999999999,720,170,13.37
2020-09-07,about.bankofamerica.com/,bankofamerica,corporate environmental responsibility,US-en,,desktop,"enterprise, what guides us",0,0,,0.2284,1300,210,6.58
2020-09-07,about.bankofamerica.com/,bankofamerica,corporate environmental sustainability,US-en,,desktop,"enterprise, what guides us",22,21,about.bankofamerica.com/en-us/what-guides-us/environmental-sustainability.html,0.251429,90,40,9.0
2020-09-07,about.bankofamerica.com/,bankofamerica,corporate lending,US-en,,desktop,"enterprise, who we are",0,0,,0.211218,880,140,7.93
2020-09-07,about.bankofamerica.com/,bankofamerica,corporate social responsibility,US-en,,desktop,"enterprise, what guides us",0,0,,0.13147899999999998,135000,22200,6.58
2020-09-07,about.bankofamerica.com/,bankofamerica,corporate social responsibility programs,US-en,,desktop,"enterprise, what guides us, mission critical",0,0,,0.550775,590,140,13.21
2020-09-07,about.bankofamerica.com/,bankofamerica,corporate social responsibility report,US-en,,desktop,"enterprise, what guides us",0,0,,0.33978200000000003,1000,320,11.85
2020-09-07,about.bankofamerica.com/,bankofamerica,corporate sustainability programs,US-en,,desktop,"enterprise, what guides us",0,0,,0.571429,110,70,9.09
2020-09-07,about.bankofamerica.com/,bankofamerica,corporate volunteering,US-en,,desktop,"enterprise, what guides us",0,0,,0.267619,1600,260,8.79
2020-09-07,about.bankofamerica.com/,bankofamerica,csr report,US-en,,desktop,"enterprise, what guides us",0,0,,0.0,0,0,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,dallas business development,US-en,,desktop,"enterprise, partnering locally",43,40,about.bankofamerica.com/en-us/partnering-locally/dallas-tx.html,0.035714300000000004,10,10,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,dallas economic growth,US-en,,desktop,"enterprise, partnering locally",0,0,,0.015872999999999998,30,20,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,davos 2014,US-en,,desktop,"enterprise, what guides us",0,0,,0.0,20,10,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,davos world economic forum,US-en,,desktop,"enterprise, what guides us",0,0,,0.0254922,6600,1600,2.42
2020-09-07,about.bankofamerica.com/,bankofamerica,delaware economic development,US-en,,desktop,"enterprise, partnering locally",0,0,,0.00484262,70,50,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,delaware economic growth,US-en,,desktop,"enterprise, partnering locally",0,0,,0.0,10,10,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,detroit business development,US-en,,desktop,"enterprise, partnering locally",26,25,about.bankofamerica.com/en-us/partnering-locally/detroit-mi.html,0.0,10,10,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,detroit economic development,US-en,,desktop,"enterprise, partnering locally",29,29,about.bankofamerica.com/en-us/partnering-locally/detroit-mi.html,0.0,90,70,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,detroit economic growth,US-en,,desktop,"enterprise, partnering locally",0,0,,0.00621118,90,70,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,developing talent,US-en,,desktop,"enterprise, what guides us",62,61,about.bankofamerica.com/en-us/what-guides-us/attracting-and-developing-talent.html,0.07535239999999999,6600,1900,3.53
2020-09-07,about.bankofamerica.com/,bankofamerica,disruptive innovation,US-en,,desktop,"enterprise, what guides us",0,0,,0.261743,27100,5400,7.2
2020-09-07,about.bankofamerica.com/,bankofamerica,diversity and inclusion,US-en,,desktop,"enterprise, what guides us",0,0,,0.35685700000000004,40500,22200,4.57
2020-09-07,about.bankofamerica.com/,bankofamerica,diversity and inclusion efforts,US-en,,desktop,"enterprise, what guides us",0,0,,0.369048,40,30,3.28
2020-09-07,about.bankofamerica.com/,bankofamerica,diversity in technology,US-en,,desktop,"enterprise, what guides us",0,0,,0.0216576,590,320,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,domestic violence support,US-en,,desktop,"enterprise, partnering locally",0,0,,0.051110199999999995,1300,320,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,domestic violence support groups philadelphia,US-en,,desktop,"enterprise, partnering locally",0,0,,0.0,0,0,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,donated homes for veterans,US-en,,desktop,"enterprise, partnering locally",0,0,,1.0,10,10,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,dream harlem,US-en,,desktop,"enterprise, partnering locally",57,53,about.bankofamerica.com/en-us/partnering-locally/dream-harlem-youth-development.html,0.0322581,110,90,1.62
2020-09-07,about.bankofamerica.com/,bankofamerica,economic development,US-en,,desktop,"enterprise, what guides us",0,0,,0.0596995,60500,9900,5.89
2020-09-07,about.bankofamerica.com/,bankofamerica,economic empowerment of women,US-en,,desktop,"enterprise, what guides us",0,0,,0.15300899999999998,1600,210,6.19
2020-09-07,about.bankofamerica.com/,bankofamerica,economic growth,US-en,,desktop,"enterprise, what guides us",0,0,,0.038603399999999996,60500,12100,3.27
2020-09-07,about.bankofamerica.com/,bankofamerica,economic mobility,US-en,,desktop,"enterprise, what guides us",48,47,about.bankofamerica.com/en-us/what-guides-us/economic-mobility.html,0.0035056999999999996,2400,1600,0.12
2020-09-07,about.bankofamerica.com/,bankofamerica,employee giving,US-en,,desktop,"enterprise, grants and sponsorships",53,53,about.bankofamerica.com/en-us/global-impact/matching-gifts-features-and-eligibility.html,0.247059,170,110,7.06
2020-09-07,about.bankofamerica.com/,bankofamerica,employee programs,US-en,,desktop,"enterprise, what guides us",0,0,,0.228145,880,320,4.25
2020-09-07,about.bankofamerica.com/,bankofamerica,employee rewards,US-en,,desktop,"enterprise, what guides us",0,0,,0.528832,2900,880,18.24
2020-09-07,about.bankofamerica.com/,bankofamerica,employee well-being,US-en,,desktop,"enterprise, what guides us",0,0,,0.297863,1600,320,11.01
2020-09-07,about.bankofamerica.com/,bankofamerica,employee wellness,US-en,,desktop,"enterprise, what guides us",0,0,,0.391743,2900,1300,10.59
2020-09-07,about.bankofamerica.com/,bankofamerica,employee wellness program,US-en,,desktop,"enterprise, what guides us",0,0,,0.719741,2900,1300,12.04
2020-09-07,about.bankofamerica.com/,bankofamerica,employing veterans,US-en,,desktop,"enterprise, partnering locally",0,0,,0.302521,20,20,2.6
2020-09-07,about.bankofamerica.com/,bankofamerica,employment for people with disabilities,US-en,,desktop,"enterprise, partnering locally",0,0,,0.582613,720,320,5.93
2020-09-07,about.bankofamerica.com/,bankofamerica,empowering people with disabilities,US-en,,desktop,"enterprise, partnering locally",0,0,,0.0504202,90,20,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,empowering women,US-en,,desktop,"enterprise, what guides us",0,0,,0.0319736,246000,27100,7.78
2020-09-07,about.bankofamerica.com/,bankofamerica,end hunger,US-en,,desktop,"enterprise, partnering locally",0,0,,0.158807,880,480,4.53
2020-09-07,about.bankofamerica.com/,bankofamerica,energy bonds,US-en,,desktop,"enterprise, what guides us",0,0,,0.00400894,14800,5400,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,environmental programs,US-en,,desktop,"enterprise, what guides us",0,0,,0.041598199999999995,1300,480,0.0
2020-09-07,about.bankofamerica.com/,bankofamerica,environmental social governance,US-en,,desktop,"enterprise, what guides us",0,0,,0.308598,2400,720,10.3
2020-09-07,about.bankofamerica.com/,bankofamerica,environmental sustainability,US-en,,desktop,"enterprise, what guides us",0,0,,0.039044,33100,8100,4.14
2020-09-07,about.bankofamerica.com/,bankofamerica,environmental volunteer programs,US-en,,desktop,"enterprise, what guides us",0,0,,0.189655,50,30,4.93
2020-09-07,about.bankofamerica.com/,bankofamerica,esg,US-en,,desktop,"enterprise, what guides us",0,0,,0.19304200000000002,201000,40500,7.55
